SongId,valence_mean,arousal_mean,audio_path,audio_exists
1235,4.9,5.8,data/MEMD_audio/1235.mp3,True
1236,4.5,4.9,data/MEMD_audio/1236.mp3,True
1237,4.1,3.3,data/MEMD_audio/1237.mp3,True
1238,5.5,5.1,data/MEMD_audio/1238.mp3,True
1239,6.3,6.7,data/MEMD_audio/1239.mp3,True
1240,2.7,2.6,data/MEMD_audio/1240.mp3,True
1241,4.1,3.7,data/MEMD_audio/1241.mp3,True
1242,4.7,4.3,data/MEMD_audio/1242.mp3,True
1243,5.8,5.7,data/MEMD_audio/1243.mp3,True
1244,4.6,3.7,data/MEMD_audio/1244.mp3,True
1245,6.4,5.3,data/MEMD_audio/1245.mp3,True
1246,4.5,3.1,data/MEMD_audio/1246.mp3,True
1247,4.4,6.3,data/MEMD_audio/1247.mp3,True
1248,3.7,3.0,data/MEMD_audio/1248.mp3,True
1249,5.1,5.6,data/MEMD_audio/1249.mp3,True
1250,7.0,7.4,data/MEMD_audio/1250.mp3,True
1251,6.9,6.3,data/MEMD_audio/1251.mp3,True
1252,5.2,5.1,data/MEMD_audio/1252.mp3,True
1253,4.1,3.0,data/MEMD_audio/1253.mp3,True
1254,4.7,6.2,data/MEMD_audio/1254.mp3,True
1255,3.4,2.0,data/MEMD_audio/1255.mp3,True
1256,5.7,5.5,data/MEMD_audio/1256.mp3,True
1257,5.0,3.8,data/MEMD_audio/1257.mp3,True
1258,5.7,5.6,data/MEMD_audio/1258.mp3,True
1259,3.6,2.8,data/MEMD_audio/1259.mp3,True
1260,7.2,6.5,data/MEMD_audio/1260.mp3,True
1261,3.8,3.1,data/MEMD_audio/1261.mp3,True
1262,4.5,4.8,data/MEMD_audio/1262.mp3,True
1263,5.8,5.1,data/MEMD_audio/1263.mp3,True
1264,4.6,3.6,data/MEMD_audio/1264.mp3,True
1265,5.8,5.5,data/MEMD_audio/1265.mp3,True
1266,5.6,5.1,data/MEMD_audio/1266.mp3,True
1267,4.5,3.7,data/MEMD_audio/1267.mp3,True
1268,5.3,3.7,data/MEMD_audio/1268.mp3,True
1269,3.5,4.4,data/MEMD_audio/1269.mp3,True
1270,4.6,5.3,data/MEMD_audio/1270.mp3,True
1271,4.6,4.7,data/MEMD_audio/1271.mp3,True
1272,4.0,3.2,data/MEMD_audio/1272.mp3,True
1273,4.8,5.6,data/MEMD_audio/1273.mp3,True
1274,6.0,5.4,data/MEMD_audio/1274.mp3,True
1275,3.5,2.8,data/MEMD_audio/1275.mp3,True
1276,4.8,5.5,data/MEMD_audio/1276.mp3,True
1277,2.9,2.2,data/MEMD_audio/1277.mp3,True
1278,5.1,4.1,data/MEMD_audio/1278.mp3,True
1279,5.6,4.2,data/MEMD_audio/1279.mp3,True
1280,5.9,5.4,data/MEMD_audio/1280.mp3,True
1281,5.4,4.5,data/MEMD_audio/1281.mp3,True
1282,6.8,6.4,data/MEMD_audio/1282.mp3,True
1283,3.3,5.2,data/MEMD_audio/1283.mp3,True
1284,6.3,6.6,data/MEMD_audio/1284.mp3,True
1285,5.1,4.9,data/MEMD_audio/1285.mp3,True
1286,3.8,3.0,data/MEMD_audio/1286.mp3,True
1287,4.5,4.3,data/MEMD_audio/1287.mp3,True
1288,5.2,3.4,data/MEMD_audio/1288.mp3,True
1289,5.0,4.4,data/MEMD_audio/1289.mp3,True
1290,6.6,6.6,data/MEMD_audio/1290.mp3,True
1291,3.6,2.5,data/MEMD_audio/1291.mp3,True
1292,5.6,5.2,data/MEMD_audio/1292.mp3,True
1293,5.7,5.1,data/MEMD_audio/1293.mp3,True
1294,5.9,5.5,data/MEMD_audio/1294.mp3,True
1295,6.9,6.4,data/MEMD_audio/1295.mp3,True
1296,5.0,5.9,data/MEMD_audio/1296.mp3,True
1297,4.8,3.7,data/MEMD_audio/1297.mp3,True
1298,6.9,5.6,data/MEMD_audio/1298.mp3,True
1299,4.5,4.7,data/MEMD_audio/1299.mp3,True
1300,6.0,4.5,data/MEMD_audio/1300.mp3,True
1301,4.4,2.8,data/MEMD_audio/1301.mp3,True
1302,4.4,3.8,data/MEMD_audio/1302.mp3,True
1303,6.1,6.5,data/MEMD_audio/1303.mp3,True
1304,5.2,6.3,data/MEMD_audio/1304.mp3,True
1305,4.7,6.2,data/MEMD_audio/1305.mp3,True
1306,5.3,5.3,data/MEMD_audio/1306.mp3,True
1307,5.1,5.4,data/MEMD_audio/1307.mp3,True
1308,5.8,5.3,data/MEMD_audio/1308.mp3,True
1309,6.5,7.4,data/MEMD_audio/1309.mp3,True
1310,5.1,4.4,data/MEMD_audio/1310.mp3,True
1311,4.1,3.5,data/MEMD_audio/1311.mp3,True
1312,5.3,4.0,data/MEMD_audio/1312.mp3,True
1313,4.2,3.0,data/MEMD_audio/1313.mp3,True
1314,4.1,4.1,data/MEMD_audio/1314.mp3,True
1315,7.0,6.4,data/MEMD_audio/1315.mp3,True
1316,5.2,4.0,data/MEMD_audio/1316.mp3,True
1317,5.3,6.2,data/MEMD_audio/1317.mp3,True
1318,4.8,4.3,data/MEMD_audio/1318.mp3,True
1319,6.5,5.6,data/MEMD_audio/1319.mp3,True
1320,3.8,6.5,data/MEMD_audio/1320.mp3,True
1321,4.5,5.7,data/MEMD_audio/1321.mp3,True
1322,6.5,5.5,data/MEMD_audio/1322.mp3,True
1323,5.5,5.0,data/MEMD_audio/1323.mp3,True
1324,6.1,6.7,data/MEMD_audio/1324.mp3,True
1325,5.9,5.8,data/MEMD_audio/1325.mp3,True
1326,6.1,5.0,data/MEMD_audio/1326.mp3,True
1327,5.5,2.8,data/MEMD_audio/1327.mp3,True
1328,4.4,2.7,data/MEMD_audio/1328.mp3,True
1329,5.3,4.2,data/MEMD_audio/1329.mp3,True
1330,5.7,7.2,data/MEMD_audio/1330.mp3,True
1331,5.3,4.4,data/MEMD_audio/1331.mp3,True
1332,2.5,2.3,data/MEMD_audio/1332.mp3,True
1333,4.5,5.7,data/MEMD_audio/1333.mp3,True
1334,3.8,7.8,data/MEMD_audio/1334.mp3,True
1335,5.4,5.6,data/MEMD_audio/1335.mp3,True
1336,3.6,2.7,data/MEMD_audio/1336.mp3,True
1337,5.0,6.5,data/MEMD_audio/1337.mp3,True
1338,6.2,6.4,data/MEMD_audio/1338.mp3,True
1339,7.2,6.8,data/MEMD_audio/1339.mp3,True
1340,6.4,5.7,data/MEMD_audio/1340.mp3,True
1341,3.5,3.2,data/MEMD_audio/1341.mp3,True
1342,6.5,6.4,data/MEMD_audio/1342.mp3,True
1343,6.0,5.4,data/MEMD_audio/1343.mp3,True
1344,6.3,5.5,data/MEMD_audio/1344.mp3,True
1345,4.5,2.9,data/MEMD_audio/1345.mp3,True
1346,6.5,5.6,data/MEMD_audio/1346.mp3,True
1347,4.6,4.0,data/MEMD_audio/1347.mp3,True
1348,5.8,6.3,data/MEMD_audio/1348.mp3,True
1349,5.2,5.2,data/MEMD_audio/1349.mp3,True
1350,4.0,2.6,data/MEMD_audio/1350.mp3,True
1351,6.3,5.9,data/MEMD_audio/1351.mp3,True
1352,6.7,6.4,data/MEMD_audio/1352.mp3,True
1353,5.3,6.4,data/MEMD_audio/1353.mp3,True
1354,4.6,2.0,data/MEMD_audio/1354.mp3,True
1355,6.3,3.8,data/MEMD_audio/1355.mp3,True
1356,5.2,5.2,data/MEMD_audio/1356.mp3,True
1357,4.5,6.0,data/MEMD_audio/1357.mp3,True
1358,6.0,6.0,data/MEMD_audio/1358.mp3,True
1359,3.6,3.4,data/MEMD_audio/1359.mp3,True
1360,5.5,2.9,data/MEMD_audio/1360.mp3,True
1361,4.4,2.5,data/MEMD_audio/1361.mp3,True
1362,4.4,5.4,data/MEMD_audio/1362.mp3,True
1363,5.1,3.6,data/MEMD_audio/1363.mp3,True
1364,4.3,6.2,data/MEMD_audio/1364.mp3,True
1365,6.5,6.4,data/MEMD_audio/1365.mp3,True
1366,5.4,6.3,data/MEMD_audio/1366.mp3,True
1367,7.1,7.2,data/MEMD_audio/1367.mp3,True
1368,3.4,3.3,data/MEMD_audio/1368.mp3,True
1369,6.8,6.6,data/MEMD_audio/1369.mp3,True
1370,4.3,4.1,data/MEMD_audio/1370.mp3,True
1371,5.7,5.4,data/MEMD_audio/1371.mp3,True
1372,4.8,5.2,data/MEMD_audio/1372.mp3,True
1373,6.6,5.7,data/MEMD_audio/1373.mp3,True
1374,6.0,4.1,data/MEMD_audio/1374.mp3,True
1375,5.6,5.6,data/MEMD_audio/1375.mp3,True
1376,7.0,6.6,data/MEMD_audio/1376.mp3,True
1377,3.7,3.1,data/MEMD_audio/1377.mp3,True
1378,5.5,5.7,data/MEMD_audio/1378.mp3,True
1379,5.8,5.7,data/MEMD_audio/1379.mp3,True
1380,4.1,4.5,data/MEMD_audio/1380.mp3,True
1381,6.1,7.1,data/MEMD_audio/1381.mp3,True
1382,4.8,4.7,data/MEMD_audio/1382.mp3,True
1383,5.6,3.0,data/MEMD_audio/1383.mp3,True
1384,5.8,5.4,data/MEMD_audio/1384.mp3,True
1385,6.0,6.0,data/MEMD_audio/1385.mp3,True
1386,5.9,5.0,data/MEMD_audio/1386.mp3,True
1387,6.1,4.5,data/MEMD_audio/1387.mp3,True
1388,6.8,7.8,data/MEMD_audio/1388.mp3,True
1389,4.2,3.3,data/MEMD_audio/1389.mp3,True
1390,6.1,6.3,data/MEMD_audio/1390.mp3,True
1391,4.3,5.7,data/MEMD_audio/1391.mp3,True
1392,6.2,6.7,data/MEMD_audio/1392.mp3,True
1393,6.2,4.1,data/MEMD_audio/1393.mp3,True
1394,6.0,4.1,data/MEMD_audio/1394.mp3,True
1395,4.7,3.5,data/MEMD_audio/1395.mp3,True
1396,6.1,6.0,data/MEMD_audio/1396.mp3,True
1397,4.3,3.3,data/MEMD_audio/1397.mp3,True
1398,6.9,7.6,data/MEMD_audio/1398.mp3,True
1399,6.1,6.4,data/MEMD_audio/1399.mp3,True
1400,5.6,5.8,data/MEMD_audio/1400.mp3,True
1401,5.8,5.3,data/MEMD_audio/1401.mp3,True
1402,5.6,2.5,data/MEMD_audio/1402.mp3,True
1403,5.6,5.1,data/MEMD_audio/1403.mp3,True
1404,3.8,2.7,data/MEMD_audio/1404.mp3,True
1405,3.7,2.2,data/MEMD_audio/1405.mp3,True
1406,3.9,3.7,data/MEMD_audio/1406.mp3,True
1407,3.6,3.8,data/MEMD_audio/1407.mp3,True
1408,4.2,5.0,data/MEMD_audio/1408.mp3,True
1409,4.9,3.7,data/MEMD_audio/1409.mp3,True
1410,6.0,4.4,data/MEMD_audio/1410.mp3,True
1411,3.9,2.7,data/MEMD_audio/1411.mp3,True
1412,4.6,3.2,data/MEMD_audio/1412.mp3,True
1413,4.3,4.1,data/MEMD_audio/1413.mp3,True
1414,3.7,4.0,data/MEMD_audio/1414.mp3,True
1415,5.7,4.7,data/MEMD_audio/1415.mp3,True
1416,4.4,2.7,data/MEMD_audio/1416.mp3,True
1417,4.6,2.4,data/MEMD_audio/1417.mp3,True
1418,4.3,3.8,data/MEMD_audio/1418.mp3,True
1419,3.7,2.5,data/MEMD_audio/1419.mp3,True
1420,4.8,3.1,data/MEMD_audio/1420.mp3,True
1421,4.2,3.2,data/MEMD_audio/1421.mp3,True
1422,4.1,2.8,data/MEMD_audio/1422.mp3,True
1423,4.2,5.5,data/MEMD_audio/1423.mp3,True
1424,4.5,3.5,data/MEMD_audio/1424.mp3,True
1425,5.1,5.2,data/MEMD_audio/1425.mp3,True
1426,6.6,6.4,data/MEMD_audio/1426.mp3,True
1427,5.0,4.9,data/MEMD_audio/1427.mp3,True
1428,4.7,3.5,data/MEMD_audio/1428.mp3,True
1429,3.0,2.3,data/MEMD_audio/1429.mp3,True
1430,4.6,3.2,data/MEMD_audio/1430.mp3,True
1431,4.1,4.1,data/MEMD_audio/1431.mp3,True
1432,3.7,2.6,data/MEMD_audio/1432.mp3,True
1433,4.0,3.6,data/MEMD_audio/1433.mp3,True
1434,3.7,2.8,data/MEMD_audio/1434.mp3,True
1435,3.6,5.3,data/MEMD_audio/1435.mp3,True
1436,4.7,3.8,data/MEMD_audio/1436.mp3,True
1437,5.1,4.5,data/MEMD_audio/1437.mp3,True
1438,3.6,2.9,data/MEMD_audio/1438.mp3,True
1439,4.1,2.9,data/MEMD_audio/1439.mp3,True
1440,5.1,4.9,data/MEMD_audio/1440.mp3,True
1441,5.0,4.0,data/MEMD_audio/1441.mp3,True
1442,5.3,2.8,data/MEMD_audio/1442.mp3,True
1443,5.8,2.9,data/MEMD_audio/1443.mp3,True
1444,4.6,3.1,data/MEMD_audio/1444.mp3,True
1445,5.1,3.6,data/MEMD_audio/1445.mp3,True
1446,5.8,3.2,data/MEMD_audio/1446.mp3,True
1447,4.4,4.1,data/MEMD_audio/1447.mp3,True
1448,4.4,4.4,data/MEMD_audio/1448.mp3,True
1449,4.6,4.1,data/MEMD_audio/1449.mp3,True
1450,5.7,5.0,data/MEMD_audio/1450.mp3,True
1451,5.1,4.8,data/MEMD_audio/1451.mp3,True
1452,4.2,3.9,data/MEMD_audio/1452.mp3,True
1453,4.0,3.8,data/MEMD_audio/1453.mp3,True
1454,5.2,3.6,data/MEMD_audio/1454.mp3,True
1455,4.1,4.2,data/MEMD_audio/1455.mp3,True
1456,4.3,2.2,data/MEMD_audio/1456.mp3,True
1457,5.4,4.8,data/MEMD_audio/1457.mp3,True
1458,4.2,4.7,data/MEMD_audio/1458.mp3,True
1459,5.4,5.1,data/MEMD_audio/1459.mp3,True
1460,4.8,3.9,data/MEMD_audio/1460.mp3,True
1461,5.3,4.2,data/MEMD_audio/1461.mp3,True
1462,4.8,3.9,data/MEMD_audio/1462.mp3,True
1463,3.3,3.0,data/MEMD_audio/1463.mp3,True
1464,4.8,4.4,data/MEMD_audio/1464.mp3,True
1465,5.2,3.7,data/MEMD_audio/1465.mp3,True
1466,6.1,4.5,data/MEMD_audio/1466.mp3,True
1467,4.0,4.2,data/MEMD_audio/1467.mp3,True
1468,3.7,2.0,data/MEMD_audio/1468.mp3,True
1469,3.1,3.2,data/MEMD_audio/1469.mp3,True
1470,5.1,3.2,data/MEMD_audio/1470.mp3,True
1471,7.3,6.8,data/MEMD_audio/1471.mp3,True
1472,5.0,5.2,data/MEMD_audio/1472.mp3,True
1473,6.1,6.0,data/MEMD_audio/1473.mp3,True
1474,6.6,6.4,data/MEMD_audio/1474.mp3,True
1475,4.3,3.2,data/MEMD_audio/1475.mp3,True
1476,4.5,5.1,data/MEMD_audio/1476.mp3,True
1477,5.1,4.5,data/MEMD_audio/1477.mp3,True
1478,5.1,3.5,data/MEMD_audio/1478.mp3,True
1479,5.0,5.1,data/MEMD_audio/1479.mp3,True
1480,4.8,5.3,data/MEMD_audio/1480.mp3,True
1481,3.9,3.7,data/MEMD_audio/1481.mp3,True
1482,4.3,3.4,data/MEMD_audio/1482.mp3,True
1483,3.9,3.8,data/MEMD_audio/1483.mp3,True
1484,4.4,3.8,data/MEMD_audio/1484.mp3,True
1485,4.7,3.8,data/MEMD_audio/1485.mp3,True
1486,3.7,2.9,data/MEMD_audio/1486.mp3,True
1487,4.3,2.4,data/MEMD_audio/1487.mp3,True
1488,4.9,3.9,data/MEMD_audio/1488.mp3,True
1489,4.9,4.6,data/MEMD_audio/1489.mp3,True
1490,3.8,3.1,data/MEMD_audio/1490.mp3,True
1491,4.8,5.2,data/MEMD_audio/1491.mp3,True
1492,3.3,2.8,data/MEMD_audio/1492.mp3,True
1493,4.0,6.1,data/MEMD_audio/1493.mp3,True
1494,4.9,3.8,data/MEMD_audio/1494.mp3,True
1495,4.4,3.9,data/MEMD_audio/1495.mp3,True
1496,6.1,5.8,data/MEMD_audio/1496.mp3,True
1497,4.4,3.6,data/MEMD_audio/1497.mp3,True
1498,4.8,3.8,data/MEMD_audio/1498.mp3,True
1499,4.8,4.5,data/MEMD_audio/1499.mp3,True
1500,3.8,3.2,data/MEMD_audio/1500.mp3,True
1501,5.0,4.9,data/MEMD_audio/1501.mp3,True
1502,7.2,7.0,data/MEMD_audio/1502.mp3,True
1503,5.9,4.1,data/MEMD_audio/1503.mp3,True
1504,6.0,5.9,data/MEMD_audio/1504.mp3,True
1505,4.2,4.9,data/MEMD_audio/1505.mp3,True
1506,5.0,4.8,data/MEMD_audio/1506.mp3,True
1507,5.5,5.7,data/MEMD_audio/1507.mp3,True
1508,5.9,5.3,data/MEMD_audio/1508.mp3,True
1509,5.9,5.4,data/MEMD_audio/1509.mp3,True
1510,4.1,5.6,data/MEMD_audio/1510.mp3,True
1511,5.5,5.6,data/MEMD_audio/1511.mp3,True
1512,3.8,5.2,data/MEMD_audio/1512.mp3,True
1513,6.1,6.3,data/MEMD_audio/1513.mp3,True
1514,4.6,5.4,data/MEMD_audio/1514.mp3,True
1515,4.4,4.8,data/MEMD_audio/1515.mp3,True
1516,5.6,4.9,data/MEMD_audio/1516.mp3,True
1517,6.0,5.0,data/MEMD_audio/1517.mp3,True
1518,6.1,6.3,data/MEMD_audio/1518.mp3,True
1519,5.0,5.6,data/MEMD_audio/1519.mp3,True
1520,5.3,5.3,data/MEMD_audio/1520.mp3,True
1521,4.8,4.9,data/MEMD_audio/1521.mp3,True
1522,5.2,5.7,data/MEMD_audio/1522.mp3,True
1523,6.9,4.8,data/MEMD_audio/1523.mp3,True
1524,5.6,4.4,data/MEMD_audio/1524.mp3,True
1525,4.5,4.5,data/MEMD_audio/1525.mp3,True
1526,5.9,5.9,data/MEMD_audio/1526.mp3,True
1527,4.5,4.7,data/MEMD_audio/1527.mp3,True
1528,5.5,4.6,data/MEMD_audio/1528.mp3,True
1529,5.4,5.7,data/MEMD_audio/1529.mp3,True
1530,6.2,4.2,data/MEMD_audio/1530.mp3,True
1531,5.1,4.8,data/MEMD_audio/1531.mp3,True
1532,5.8,5.6,data/MEMD_audio/1532.mp3,True
1533,5.2,5.3,data/MEMD_audio/1533.mp3,True
1534,5.7,5.7,data/MEMD_audio/1534.mp3,True
1535,5.4,5.3,data/MEMD_audio/1535.mp3,True
1536,4.8,3.4,data/MEMD_audio/1536.mp3,True
1537,5.9,3.4,data/MEMD_audio/1537.mp3,True
1538,6.3,4.7,data/MEMD_audio/1538.mp3,True
1539,4.4,4.7,data/MEMD_audio/1539.mp3,True
1540,5.7,5.1,data/MEMD_audio/1540.mp3,True
1541,5.2,4.6,data/MEMD_audio/1541.mp3,True
1542,5.5,5.5,data/MEMD_audio/1542.mp3,True
1543,6.1,5.4,data/MEMD_audio/1543.mp3,True
1544,6.4,5.4,data/MEMD_audio/1544.mp3,True
1545,4.8,4.8,data/MEMD_audio/1545.mp3,True
1546,5.3,4.4,data/MEMD_audio/1546.mp3,True
1547,4.0,5.8,data/MEMD_audio/1547.mp3,True
1548,4.6,3.7,data/MEMD_audio/1548.mp3,True
1549,4.9,5.2,data/MEMD_audio/1549.mp3,True
1550,4.8,3.7,data/MEMD_audio/1550.mp3,True
1551,5.6,5.4,data/MEMD_audio/1551.mp3,True
1552,5.6,5.6,data/MEMD_audio/1552.mp3,True
1553,5.6,5.9,data/MEMD_audio/1553.mp3,True
1554,5.8,4.5,data/MEMD_audio/1554.mp3,True
1555,4.4,2.9,data/MEMD_audio/1555.mp3,True
1556,4.7,6.1,data/MEMD_audio/1556.mp3,True
1557,5.5,6.3,data/MEMD_audio/1557.mp3,True
1558,3.4,5.9,data/MEMD_audio/1558.mp3,True
1559,5.8,5.2,data/MEMD_audio/1559.mp3,True
1560,5.2,5.2,data/MEMD_audio/1560.mp3,True
1561,5.0,6.0,data/MEMD_audio/1561.mp3,True
1562,4.8,6.3,data/MEMD_audio/1562.mp3,True
1563,5.1,5.7,data/MEMD_audio/1563.mp3,True
1564,6.1,6.4,data/MEMD_audio/1564.mp3,True
1565,4.6,4.9,data/MEMD_audio/1565.mp3,True
1566,6.2,5.3,data/MEMD_audio/1566.mp3,True
1567,4.0,5.0,data/MEMD_audio/1567.mp3,True
1568,5.4,6.0,data/MEMD_audio/1568.mp3,True
1569,5.6,5.8,data/MEMD_audio/1569.mp3,True
1570,5.2,4.6,data/MEMD_audio/1570.mp3,True
1571,4.4,6.9,data/MEMD_audio/1571.mp3,True
1572,5.5,5.0,data/MEMD_audio/1572.mp3,True
1573,4.9,3.6,data/MEMD_audio/1573.mp3,True
1574,5.9,5.4,data/MEMD_audio/1574.mp3,True
1575,5.2,5.1,data/MEMD_audio/1575.mp3,True
1576,5.4,3.9,data/MEMD_audio/1576.mp3,True
1577,5.2,4.7,data/MEMD_audio/1577.mp3,True
1578,5.9,4.8,data/MEMD_audio/1578.mp3,True
1579,5.8,4.9,data/MEMD_audio/1579.mp3,True
1580,6.1,5.2,data/MEMD_audio/1580.mp3,True
1581,6.5,6.1,data/MEMD_audio/1581.mp3,True
1582,5.9,5.4,data/MEMD_audio/1582.mp3,True
1583,5.6,5.2,data/MEMD_audio/1583.mp3,True
1584,4.9,4.6,data/MEMD_audio/1584.mp3,True
1585,5.0,3.9,data/MEMD_audio/1585.mp3,True
1586,4.3,5.0,data/MEMD_audio/1586.mp3,True
1587,5.0,5.5,data/MEMD_audio/1587.mp3,True
1588,4.9,5.8,data/MEMD_audio/1588.mp3,True
1589,5.8,6.1,data/MEMD_audio/1589.mp3,True
1590,4.2,6.2,data/MEMD_audio/1590.mp3,True
1591,5.9,4.7,data/MEMD_audio/1591.mp3,True
1592,6.1,6.4,data/MEMD_audio/1592.mp3,True
1593,4.7,3.5,data/MEMD_audio/1593.mp3,True
1594,5.6,5.4,data/MEMD_audio/1594.mp3,True
1595,5.6,5.9,data/MEMD_audio/1595.mp3,True
1596,5.5,5.1,data/MEMD_audio/1596.mp3,True
1597,5.5,5.0,data/MEMD_audio/1597.mp3,True
1598,4.3,5.5,data/MEMD_audio/1598.mp3,True
1599,3.6,4.1,data/MEMD_audio/1599.mp3,True
1600,5.6,5.6,data/MEMD_audio/1600.mp3,True
1601,5.0,5.3,data/MEMD_audio/1601.mp3,True
1602,5.0,3.7,data/MEMD_audio/1602.mp3,True
1603,5.4,3.9,data/MEMD_audio/1603.mp3,True
1604,4.5,3.6,data/MEMD_audio/1604.mp3,True
1605,5.6,4.0,data/MEMD_audio/1605.mp3,True
1606,5.6,4.9,data/MEMD_audio/1606.mp3,True
1607,4.5,3.0,data/MEMD_audio/1607.mp3,True
1608,4.5,7.0,data/MEMD_audio/1608.mp3,True
1609,6.4,6.5,data/MEMD_audio/1609.mp3,True
1610,6.4,4.1,data/MEMD_audio/1610.mp3,True
1611,5.7,6.2,data/MEMD_audio/1611.mp3,True
1612,3.8,3.1,data/MEMD_audio/1612.mp3,True
1613,6.2,6.6,data/MEMD_audio/1613.mp3,True
1614,6.6,4.6,data/MEMD_audio/1614.mp3,True
1615,5.7,4.6,data/MEMD_audio/1615.mp3,True
1616,4.8,5.5,data/MEMD_audio/1616.mp3,True
1617,6.1,5.9,data/MEMD_audio/1617.mp3,True
1618,6.1,3.9,data/MEMD_audio/1618.mp3,True
1619,5.2,5.3,data/MEMD_audio/1619.mp3,True
1620,6.3,5.7,data/MEMD_audio/1620.mp3,True
1621,6.1,6.0,data/MEMD_audio/1621.mp3,True
1622,6.0,5.9,data/MEMD_audio/1622.mp3,True
1623,5.6,5.3,data/MEMD_audio/1623.mp3,True
1624,5.7,6.4,data/MEMD_audio/1624.mp3,True
1625,4.9,4.4,data/MEMD_audio/1625.mp3,True
1626,6.1,6.0,data/MEMD_audio/1626.mp3,True
1627,4.4,3.9,data/MEMD_audio/1627.mp3,True
1628,4.7,4.8,data/MEMD_audio/1628.mp3,True
1629,6.4,6.3,data/MEMD_audio/1629.mp3,True
1630,6.0,5.4,data/MEMD_audio/1630.mp3,True
1631,5.7,4.8,data/MEMD_audio/1631.mp3,True
1632,5.2,3.4,data/MEMD_audio/1632.mp3,True
1633,6.5,6.3,data/MEMD_audio/1633.mp3,True
1634,5.5,6.1,data/MEMD_audio/1634.mp3,True
1635,6.8,6.1,data/MEMD_audio/1635.mp3,True
1636,4.6,5.2,data/MEMD_audio/1636.mp3,True
1637,5.5,3.6,data/MEMD_audio/1637.mp3,True
1638,5.9,3.9,data/MEMD_audio/1638.mp3,True
1639,5.3,5.3,data/MEMD_audio/1639.mp3,True
1640,6.6,6.1,data/MEMD_audio/1640.mp3,True
1641,4.6,5.3,data/MEMD_audio/1641.mp3,True
1642,5.1,4.9,data/MEMD_audio/1642.mp3,True
1643,4.4,4.3,data/MEMD_audio/1643.mp3,True
1644,5.0,5.9,data/MEMD_audio/1644.mp3,True
1645,5.8,5.7,data/MEMD_audio/1645.mp3,True
1646,4.5,3.7,data/MEMD_audio/1646.mp3,True
1647,7.1,5.8,data/MEMD_audio/1647.mp3,True
1648,3.9,2.5,data/MEMD_audio/1648.mp3,True
1649,6.1,6.0,data/MEMD_audio/1649.mp3,True
1650,5.9,4.7,data/MEMD_audio/1650.mp3,True
1651,4.8,6.0,data/MEMD_audio/1651.mp3,True
1652,7.2,6.3,data/MEMD_audio/1652.mp3,True
1653,4.3,3.1,data/MEMD_audio/1653.mp3,True
1654,4.8,3.1,data/MEMD_audio/1654.mp3,True
1655,6.1,6.1,data/MEMD_audio/1655.mp3,True
1656,4.7,4.0,data/MEMD_audio/1656.mp3,True
1657,5.6,5.7,data/MEMD_audio/1657.mp3,True
1658,6.2,5.9,data/MEMD_audio/1658.mp3,True
1659,4.6,4.6,data/MEMD_audio/1659.mp3,True
1660,5.2,5.5,data/MEMD_audio/1660.mp3,True
1661,5.7,6.3,data/MEMD_audio/1661.mp3,True
1662,6.1,6.0,data/MEMD_audio/1662.mp3,True
1663,4.6,4.9,data/MEMD_audio/1663.mp3,True
1664,4.2,4.0,data/MEMD_audio/1664.mp3,True
1665,5.6,5.7,data/MEMD_audio/1665.mp3,True
1666,3.8,3.3,data/MEMD_audio/1666.mp3,True
1667,6.0,7.5,data/MEMD_audio/1667.mp3,True
1668,5.5,5.5,data/MEMD_audio/1668.mp3,True
1669,5.5,4.9,data/MEMD_audio/1669.mp3,True
1670,5.9,5.4,data/MEMD_audio/1670.mp3,True
1671,4.2,3.3,data/MEMD_audio/1671.mp3,True
1672,4.4,2.6,data/MEMD_audio/1672.mp3,True
1673,6.1,5.9,data/MEMD_audio/1673.mp3,True
1674,5.0,5.3,data/MEMD_audio/1674.mp3,True
1675,5.5,5.7,data/MEMD_audio/1675.mp3,True
1676,5.6,4.9,data/MEMD_audio/1676.mp3,True
1677,6.8,6.4,data/MEMD_audio/1677.mp3,True
1678,5.1,4.2,data/MEMD_audio/1678.mp3,True
1679,5.4,5.6,data/MEMD_audio/1679.mp3,True
1680,6.8,6.1,data/MEMD_audio/1680.mp3,True
1681,5.0,3.5,data/MEMD_audio/1681.mp3,True
1682,6.1,5.8,data/MEMD_audio/1682.mp3,True
1683,6.0,4.8,data/MEMD_audio/1683.mp3,True
1684,5.1,5.0,data/MEMD_audio/1684.mp3,True
1685,5.4,4.5,data/MEMD_audio/1685.mp3,True
1686,3.7,3.3,data/MEMD_audio/1686.mp3,True
1687,5.1,4.7,data/MEMD_audio/1687.mp3,True
1688,5.2,4.7,data/MEMD_audio/1688.mp3,True
1689,7.1,6.4,data/MEMD_audio/1689.mp3,True
1690,5.4,4.6,data/MEMD_audio/1690.mp3,True
1691,3.7,3.6,data/MEMD_audio/1691.mp3,True
1692,3.8,3.3,data/MEMD_audio/1692.mp3,True
1693,4.4,3.8,data/MEMD_audio/1693.mp3,True
1694,4.5,6.1,data/MEMD_audio/1694.mp3,True
1695,5.7,5.6,data/MEMD_audio/1695.mp3,True
1696,3.8,3.3,data/MEMD_audio/1696.mp3,True
1697,3.3,2.8,data/MEMD_audio/1697.mp3,True
1698,4.5,4.5,data/MEMD_audio/1698.mp3,True
1699,5.1,5.0,data/MEMD_audio/1699.mp3,True
